date,year,quarter,country,currency,inflation_yoy,policy_rate,gdp_growth,current_account_gdp,reserves_months_imports,external_debt_gdp,remittances_gdp,imports_gdp,trade_openness,unemployment,source
2015-10-01,2015,2015Q4,Germany,EUR,0.005144261371254561,0.04,0.0166300602334775,0.0809671429040111,10.0,,0.004346678500221479,0.351711839535087,0.501711839535087,0.04612,world_bank_api
2016-01-01,2016,2016Q1,Germany,EUR,0.00491747008445174,0.04,0.0222222216259371,0.089023603683727,10.0,,0.00431448396775245,0.343704482647463,0.493704482647463,0.04104,world_bank_api
2016-04-01,2016,2016Q2,Germany,EUR,0.00491747008445174,0.04,0.0222222216259371,0.089023603683727,10.0,,0.00431448396775245,0.343704482647463,0.493704482647463,0.04104,world_bank_api
2016-07-01,2016,2016Q3,Germany,EUR,0.00491747008445174,0.04,0.0222222216259371,0.089023603683727,10.0,,0.00431448396775245,0.343704482647463,0.493704482647463,0.04104,world_bank_api
2016-10-01,2016,2016Q4,Germany,EUR,0.00491747008445174,0.04,0.0222222216259371,0.089023603683727,10.0,,0.00431448396775245,0.343704482647463,0.493704482647463,0.04104,world_bank_api
2017-01-01,2017,2017Q1,Germany,EUR,0.0150949485109628,0.04,0.02797906720551,0.0807873526112888,10.0,,0.00457020297790474,0.352518818760857,0.502518818760857,0.03781,world_bank_api
2017-04-01,2017,2017Q2,Germany,EUR,0.0150949485109628,0.04,0.02797906720551,0.0807873526112888,10.0,,0.00457020297790474,0.352518818760857,0.502518818760857,0.03781,world_bank_api
2017-07-01,2017,2017Q3,Germany,EUR,0.0150949485109628,0.04,0.02797906720551,0.0807873526112888,10.0,,0.00457020297790474,0.352518818760857,0.502518818760857,0.03781,world_bank_api
2017-10-01,2017,2017Q4,Germany,EUR,0.0150949485109628,0.04,0.02797906720551,0.0807873526112888,10.0,,0.00457020297790474,0.352518818760857,0.502518818760857,0.03781,world_bank_api
2018-01-01,2018,2018Q1,Germany,EUR,0.0173216879766941,0.04,0.0113569604599849,0.08437612199022039,10.0,,0.00459956403292382,0.366283346388937,0.516283346388937,0.03384,world_bank_api
2018-04-01,2018,2018Q2,Germany,EUR,0.0173216879766941,0.04,0.0113569604599849,0.08437612199022039,10.0,,0.00459956403292382,0.366283346388937,0.516283346388937,0.03384,world_bank_api
2018-07-01,2018,2018Q3,Germany,EUR,0.0173216879766941,0.04,0.0113569604599849,0.08437612199022039,10.0,,0.00459956403292382,0.366283346388937,0.516283346388937,0.03384,world_bank_api
2018-10-01,2018,2018Q4,Germany,EUR,0.0173216879766941,0.04,0.0113569604599849,0.08437612199022039,10.0,,0.00459956403292382,0.366283346388937,0.516283346388937,0.03384,world_bank_api
2019-01-01,2019,2019Q1,Germany,EUR,0.014456597688825299,0.04,0.00977734697038784,0.0787471222403171,10.0,,0.00463100143375706,0.36732998235932696,0.5173299823593269,0.03163,world_bank_api
2019-04-01,2019,2019Q2,Germany,EUR,0.014456597688825299,0.04,0.00977734697038784,0.0787471222403171,10.0,,0.00463100143375706,0.36732998235932696,0.5173299823593269,0.03163,world_bank_api
2019-07-01,2019,2019Q3,Germany,EUR,0.014456597688825299,0.04,0.00977734697038784,0.0787471222403171,10.0,,0.00463100143375706,0.36732998235932696,0.5173299823593269,0.03163,world_bank_api
2019-10-01,2019,2019Q4,Germany,EUR,0.014456597688825299,0.04,0.00977734697038784,0.0787471222403171,10.0,,0.00463100143375706,0.36732998235932696,0.5173299823593269,0.03163,world_bank_api
2020-01-01,2020,2020Q1,Germany,EUR,0.0014487792581398102,0.04,-0.0413191443239947,0.0634782686016016,10.0,,0.00477487831020722,0.33813725831130903,0.48813725831130905,0.03881,world_bank_api
