date,institution_type,payment_system,currency,country,average_daily_settlement_value_usd,peak_daily_settlement_value_usd,prefunding_required_usd,collateral_required_usd,settlement_account_balance_usd,intraday_credit_used_usd,liquidity_buffer_usd,cost_of_capital_pct,interest_rate_pct,opportunity_cost_usd,source_id,bis_system,bis_system_type,bis_year,observed_vs_estimated_flag,source_name,source_url_or_reference,data_provider,publication_date,extraction_date,vintage_date,update_frequency,license_or_usage_note,raw_file_name,raw_file_hash_sha256,transformation_script,methodology_version,official_vs_manual_flag,mock_data_flag,credibility_tier,data_quality_score,data_quality_grade,confidence_score,required_liquidity_usd,liquidity_opportunity_cost_usd,intraday_credit_cost_usd,liquidity_burden_ratio,liquidity_cost_per_100,operational_liquidity_burden_score,interpretation,limitations,entity,entity_type
2024-12-31,settlement_bank,"United States - Value of All Contracts and transactions in FICC:GSD, Central counterparties/clearing houses, settled in ",USD,United States,7216643835616.438,9742469178082.191,432998630136.98627,108249657534.24657,173199452054.79453,577331506849.3151,64949794520.547935,0.0362,,,bis_cpmi,US3C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,779397534246.5753,28214190739.72603,57258631.63820604,0.108,0.39096000000000003,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","United States - Value of All Contracts and transactions in FICC:GSD, Central counterparties/clearing houses, settled in ",payment_system
2024-12-31,payment_system,"Mexico - Value of All Delivery instructions in Indeval, Central securities depositories, settled in All / Total",USD,Mexico,6805184013671.232,9186998418456.164,816622081640.5479,204155520410.13696,326648832656.2192,544414721093.6986,122493312246.08215,0.0362,,,bis_cpmi,MX1S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,1469919746952.9863,53211094839.69811,53994007.95504628,0.21600000000000003,0.7819200000000002,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Mexico - Value of All Delivery instructions in Indeval, Central securities depositories, settled in All / Total",payment_system
2024-12-31,settlement_bank,"Japan - Value of Securities, Equity in JASDEC DVP Clearing Corporation, Central counterparties/clearing houses, settled ",USD,Japan,5618673950684.932,7585209833424.658,337120437041.0959,84280109260.27397,134848174816.43835,449493916054.79456,50568065556.16438,0.0362,,,bis_cpmi,JP3C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,606816786673.9727,21966767677.597813,44579944.55118785,0.10800000000000001,0.3909600000000001,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Japan - Value of Securities, Equity in JASDEC DVP Clearing Corporation, Central counterparties/clearing houses, settled ",payment_system
2024-12-31,payment_system,"Brazil - Value of All Delivery instructions in SELIC, Central securities depositories, settled in All / Total",USD,Brazil,5391669897342.466,7278754361412.329,647000387681.0958,161750096920.27396,258800155072.43835,431333591787.3973,97050058152.16435,0.0362,,,bis_cpmi,BR3S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,1164600697825.9724,42158545261.3002,42778838.41836653,0.21599999999999997,0.7819199999999998,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Brazil - Value of All Delivery instructions in SELIC, Central securities depositories, settled in All / Total",payment_system
2024-12-31,settlement_bank,"India - Value of Credit transfers in RTGS, Payment systems, large-value",USD,India,5310171706849.315,7168731804246.576,318610302410.9589,79652575602.73973,127444120964.38358,424813736547.94525,47791545361.64384,0.0362,,,bis_cpmi,IN1P,A,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,573498544339.7261,20760647305.098087,42132211.67954964,0.108,0.3909600000000001,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India - Value of Credit transfers in RTGS, Payment systems, large-value",payment_system
2024-12-31,payment_system,"Korea - Value of All Transactions in Check Clearing System, Payment systems, retail",USD,South Korea,4778462126027.397,6450923870136.987,573415455123.2877,143353863780.82193,229366182049.3151,382276970082.19183,86012318268.49315,0.0362,,,bis_cpmi,KR2P,B,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,1032147819221.9178,37363751055.83343,37913496.75883656,0.216,0.7819200000000001,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Korea - Value of All Transactions in Check Clearing System, Payment systems, retail",payment_system
2024-12-31,payment_system,"China - Value of All Delivery instructions in CCDC depository and settlement system, Central securities depositories, se",USD,China,4575706884889.315,6177204294600.576,549084826186.71783,137271206546.67946,219633930474.68713,366056550791.14526,82362723928.00768,0.0362,,,bis_cpmi,CN2S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,988352687136.0922,35778367274.32654,36304786.681204,0.216,0.7819200000000001,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","China - Value of All Delivery instructions in CCDC depository and settlement system, Central securities depositories, se",payment_system
2024-12-31,settlement_bank,"United Kingdom - Value of All Contracts and transactions in LCH.Clearnet Ltd, Central counterparties/clearing houses, se",USD,United Kingdom,3666561340284.6577,4949857809384.288,219993680417.07947,54998420104.26987,87997472166.83179,293324907222.77264,32999052062.56192,0.0362,,,bis_cpmi,GB4C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,395988624750.74304,14334788215.9769,29091401.757436633,0.108,0.3909600000000001,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","United Kingdom - Value of All Contracts and transactions in LCH.Clearnet Ltd, Central counterparties/clearing houses, se",payment_system
2024-12-31,settlement_bank,"Brazil - Value of Credit transfers in STR, Payment systems, large-value",USD,Brazil,3341015652054.7944,4510371130273.973,200460939123.2877,50115234780.821915,80184375649.31506,267281252164.3836,30069140868.49315,0.0362,,,bis_cpmi,BR1P,A,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,360829690421.91785,13062034793.273428,26508441.995481335,0.10800000000000001,0.3909600000000001,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Brazil - Value of Credit transfers in STR, Payment systems, large-value",payment_system
2024-12-31,payment_system,"China - Value of All Delivery instructions in SD&C, Central securities depositories, settled in All / Total",USD,China,3321350093150.685,4483822625753.425,398562011178.0822,99640502794.52055,159424804471.23288,265708007452.0548,59784301676.71233,0.0362,,,bis_cpmi,CN1S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,717411620120.548,25970300648.36384,26352410.602094207,0.216,0.7819200000000001,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","China - Value of All Delivery instructions in SD&C, Central securities depositories, settled in All / Total",payment_system
2024-12-31,settlement_bank,"India - Value of All Contracts and transactions in CCIL, Central counterparties/clearing houses, settled in All / Total",USD,India,3157880119149.315,4263138160851.576,189472807148.9589,47368201787.23972,75789122859.58356,252630409531.9452,28420921072.34383,0.0362,,,bis_cpmi,IN1C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,341051052868.126,12346048113.82616,25055399.520702515,0.10799999999999998,0.3909599999999999,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India - Value of All Contracts and transactions in CCIL, Central counterparties/clearing houses, settled in All / Total",payment_system
2024-12-31,settlement_bank,"United States - Value of Credit transfers in Fedwire Funds Service, Payment systems, large-value",USD,United States,3105259408219.178,4192100201095.891,186315564493.1507,46578891123.287674,74526225797.26028,248420752657.53427,27947334673.972603,0.0362,,,bis_cpmi,US2P,A,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,335368016087.6712,12140322182.3737,24637893.82521299,0.10799999999999998,0.39096000000000003,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","United States - Value of Credit transfers in Fedwire Funds Service, Payment systems, large-value",payment_system
2024-12-31,settlement_bank,Indonesia - Value of All Contracts and transactions in Indonesian Clearing and Guarantee Corporation (KPEI) / E-Clear & ,USD,Indonesia,2767593347945.2056,3736251019726.028,166055600876.71234,41513900219.178085,66422240350.68494,221407467835.6165,24908340131.50685,0.0362,,,bis_cpmi,ID1C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,298900081578.0822,10820182953.126577,21958768.042874843,0.108,0.3909600000000001,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.",Indonesia - Value of All Contracts and transactions in Indonesian Clearing and Guarantee Corporation (KPEI) / E-Clear & ,payment_system
2024-12-31,settlement_bank,"Korea - Value of All Contracts and transactions in Korea Exchange(KRX), Central counterparties/clearing houses, settled ",USD,South Korea,2521175276712.3286,3403586623561.644,151270516602.73972,37817629150.68493,60508206641.09589,201694022136.9863,22690577490.410957,0.0362,,,bis_cpmi,KR1C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,272286929884.9315,9856786861.83452,20003626.30509289,0.108,0.39096000000000003,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Korea - Value of All Contracts and transactions in Korea Exchange(KRX), Central counterparties/clearing houses, settled ",payment_system
2024-12-31,payment_system,"Belgium - Value of All Delivery instructions in Euroclear bank, Central securities depositories, settled in All / Total",USD,Belgium,2133096528767.1233,2879680313835.6167,255971583452.0548,63992895863.013695,102388633380.82191,170647722301.36987,38395737517.80821,0.0362,,,bis_cpmi,BE3S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,460748850213.6986,16679108377.735891,16924513.828245454,0.216,0.7819200000000001,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Belgium - Value of All Delivery instructions in Euroclear bank, Central securities depositories, settled in All / Total",payment_system
2024-12-31,settlement_bank,"Hong Kong SAR - Value of All Transactions in RMB CHATS, Payment systems, large-value",USD,Hong Kong,2100943980049.3152,2836274373066.5757,126056638802.95892,31514159700.739727,50422655521.18356,168075518403.94522,18908495820.443836,0.0362,,,bis_cpmi,HK8P,A,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,226901949845.32605,8213850584.400804,16669407.57869265,0.108,0.39096000000000003,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Hong Kong SAR - Value of All Transactions in RMB CHATS, Payment systems, large-value",payment_system
2024-12-31,settlement_bank,"United States - Value of All Contracts and transactions in NSCC, Central counterparties/clearing houses, settled in All ",USD,United States,1531747945205.4795,2067859726027.3977,91904876712.32877,22976219178.08219,36761950684.93151,122539835616.43835,13785731506.849314,0.0362,,,bis_cpmi,US1C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,165428778082.19177,5988521766.575343,12153265.888534436,0.10799999999999998,0.39096000000000003,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","United States - Value of All Contracts and transactions in NSCC, Central counterparties/clearing houses, settled in All ",payment_system
2024-12-31,payment_system,"United States - Value of All Delivery instructions in Fedwire Securities Service, Central securities depositories, settl",USD,United States,1519800309589.041,2051730417945.2056,182376037150.6849,45594009287.67123,72950414860.27397,121584024767.12328,27356405572.602737,0.0362,,,bis_cpmi,US1S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,328276866871.23285,11883622580.73863,12058470.40156127,0.216,0.7819200000000001,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","United States - Value of All Delivery instructions in Fedwire Securities Service, Central securities depositories, settl",payment_system
2024-12-31,payment_system,"United States - Value of All Delivery instructions in DTC, Central securities depositories, settled in All / Total",USD,United States,1439619073972.6028,1943485749863.014,172754288876.71234,43188572219.178085,69101715550.68494,115169525917.80824,25913143331.50685,0.0362,,,bis_cpmi,US2S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,310957719978.0822,11256669463.206577,11422292.70746482,0.216,0.7819200000000002,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","United States - Value of All Delivery instructions in DTC, Central securities depositories, settled in All / Total",payment_system
2024-12-31,settlement_bank,"Japan - Value of All Contracts and transactions in Tokyo Financial Exchange, Central counterparties/clearing houses, set",USD,Japan,1412174882989.041,1906436092035.2056,84730492979.34245,21182623244.835613,33892197191.736984,112973990639.12328,12709573946.901367,0.0362,,,bis_cpmi,JP5C,U,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,152514887362.8164,5521038922.533955,11204543.729140446,0.10799999999999998,0.39096000000000003,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Japan - Value of All Contracts and transactions in Tokyo Financial Exchange, Central counterparties/clearing houses, set",payment_system
2024-12-31,settlement_bank,"Türkiye - Value of All Transactions in EFT large, Payment systems, large-value",USD,Turkey,1366353830958.904,1844577671794.5205,81981229857.53424,20495307464.38356,32792491943.0137,109308306476.71233,12297184478.630136,0.0362,,,bis_cpmi,TR1P,A,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,147566213743.56165,5341896937.5169325,10840988.203991743,0.10800000000000001,0.3909600000000001,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Türkiye - Value of All Transactions in EFT large, Payment systems, large-value",payment_system
2024-12-31,payment_system,"India - Value of All Securities in NSDL, Central securities depositories, settled in All / Total",USD,India,1323136903013.6987,1786234819068.4934,158776428361.64383,39694107090.41096,63510571344.65753,105850952241.0959,23816464254.246574,0.0362,,,bis_cpmi,IN2S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,285797571050.95886,10345872072.044712,10498094.441445677,0.21599999999999994,0.7819199999999998,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","India - Value of All Securities in NSDL, Central securities depositories, settled in All / Total",payment_system
2024-12-31,settlement_bank,"United States - Value of Credit transfers in CHIPS, Payment systems, large-value",USD,United States,1269235329424.6577,1713467694723.2876,76154119765.47945,19038529941.36986,30461647906.19178,101538826353.9726,11423117964.821917,0.0362,,,bis_cpmi,US1P,A,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,137077415577.86299,4962202443.918641,10070426.065791255,0.10799999999999997,0.3909599999999999,94.20904,Efficient liquidity (estimated),"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","United States - Value of Credit transfers in CHIPS, Payment systems, large-value",payment_system
2024-12-31,payment_system,"Canada - Value of Delivery instructions, DVP trades in CDS, Central securities depositories, settled in All / Total",USD,Canada,1191304636438.3562,1608261259191.781,142956556372.60275,35739139093.15069,57182622549.04111,95304370915.0685,21443483455.89041,0.0362,,,bis_cpmi,CA1S,V,2024,observed,BIS CPMI Reports and Datasets,https://www.bis.org/cpmi/,Bank for International Settlements,,2026-05-31,,annual,Coverage varies by jurisdiction; not all rails reported uniformly.,settlement_lab/data/raw/bis_cpmi/cpmi_settlement_liquidity.csv,95a54d124c8249d519e3b8156633e498886f7a930b07409c6be9181719e9a4f1,settlement_lab/src/data/build_dataset.py,settlement-lab-credible-1.0,official,False,1,86,Research grade,0.86,257321801470.68497,9315049213.238796,9452104.73185063,0.21600000000000003,0.7819200000000002,88.41808,Moderate liquidity burden,"OLB estimates liquidity opportunity cost from prefunding, collateral, and buffers. Measurement framework only — estimates settlement economics under stated assumptions. Does not prove causal effects without identification. Not financial advice, not investment recommendation, not operational guidance for live payment systems.","Canada - Value of Delivery instructions, DVP trades in CDS, Central securities depositories, settled in All / Total",payment_system
